emotion,PartNumber,clusters,words,count
Tederheid_Tenderness,158,15,schattig,1
Tederheid_Tenderness,160,15,schattig,1
Tederheid_Tenderness,164,15,schattig,1
Tederheid_Tenderness,181,15,schattig,4
Tederheid_Tenderness,186,15,schattig,1
Tederheid_Tenderness,187,15,schattig,1
Tederheid_Tenderness,190,15,schattig,2
Tederheid_Tenderness,192,15,schattig,3
Tederheid_Tenderness,193,15,schattig,1
Tederheid_Tenderness,194,15,schattig,1
Tederheid_Tenderness,198,15,schattig,1
Tederheid_Tenderness,199,15,schattig,3
Verlichting_Elevation,30,11,schattig,1
Verlichting_Elevation,38,11,schattig,1
Zintuiglijk_SensoryPleasure,24,15,schattig,1
Zintuiglijk_SensoryPleasure,38,5,schattig,1
Tederheid_Tenderness,44,15,schattigheid,1
Verrassing_PositiveSurprise,52,0,schatting,1
Triomf_Triumph,141,1,schaven,1
Hoop_Hope,2,9,scheef,1
Interesse_Interested,83,4,scheef,1
Interesse_Interested,159,4,scheef,1
Verrassing_PositiveSurprise,p69_0094,14,scheef,1
Vastberadenheid_Determination,159,6,scheef,1
Vastberadenheid_Determination,169,11,scheef,1
Verlichting_Elevation,148,11,scheef,1
Amusement,123,2,scheepsrecht,1
Gerespecteerd_Respected,18,16,scheepvaartmuseum,1
Amusement,7,2,scheet,2
Amusement,155,2,scheet,1
Bewondering_Adniration,14,3,scheiden,1
Bewondering_Adniration,53,3,scheiden,2
Bewondering_Adniration,140,3,scheiden,1
Lust,28,8,scheiden,1
Ontroering_Moved,13,10,scheiden,1
Ontroering_Moved,38,10,scheiden,1
Ontroering_Moved,183,10,scheiden,1
Schadenfreude,14,11,scheiden,4
Schadenfreude,67,12,scheiden,1
Schadenfreude,182,11,scheiden,1
Tederheid_Tenderness,182,11,scheiden,1
Tederheid_Tenderness,187,15,scheiden,1
Trots_Pride,183,13,scheiden,1
Vastberadenheid_Determination,198,11,scheiden,1
Verlichting_Elevation,1,11,scheiden,1
Bewondering_Adniration,187,3,scheiding,1
Dankbaarheid_Gratitude,123,12,scheiding,1
Hoop_Hope,92,9,scheiding,1
Schadenfreude,67,12,scheiding,1
Schadenfreude,182,11,scheiding,1
Schadenfreude,54,1,scheids,1
Schadenfreude,199,11,scheids,1
Triomf_Triumph,170,1,scheids,1
Schadenfreude,68,1,scheidsrechter,1
Inspiratie_Inspiration,14,11,scheikunde,1
Interesse_Interested,177,4,scheikunde,1
Interesse_Interested,98,4,scheikundig,1
Interesse_Interested,116,11,scheikundig,1
Schadenfreude,38,11,schelden,1
Schadenfreude,125,2,schelden,1
Vastberadenheid_Determination,23,11,schelden,1
Amusement,114,2,schelen,1
Bewondering_Adniration,23,3,schelen,1
Dankbaarheid_Gratitude,90,12,schelen,1
Dankbaarheid_Gratitude,177,11,schelen,1
Euforie_Elation,96,11,schelen,1
Hoop_Hope,p69_0094,9,schelen,1
Opluchting_Relief,19,6,schelen,1
Opluchting_Relief,90,6,schelen,1
Opluchting_Relief,122,6,schelen,2
Verrassing_PositiveSurprise,86,11,schelen,1
Schadenfreude,114,11,schelen,1
Triomf_Triumph,30,6,schelen,1
Vastberadenheid_Determination,90,6,schelen,1
Bewondering_Adniration,110,3,schema,2
Inspiratie_Inspiration,150,11,schema,1
Verrassing_PositiveSurprise,156,0,schema,2
Vastberadenheid_Determination,27,6,schema,1
Vastberadenheid_Determination,41,11,schema,1
Vastberadenheid_Determination,45,11,schema,1
Vastberadenheid_Determination,180,6,schema,1
Verlichting_Elevation,88,11,schema,1
Inspiratie_Inspiration,8,14,schemerig,1
Euforie_Elation,88,6,scheppen,1
Verwondering_Awe,178,14,scheppen,1
Bewondering_Adniration,39,4,scherder,1
Bewondering_Adniration,174,4,scherder,1
Interesse_Interested,90,4,scherder,1
Ontroering_Moved,64,10,scheren,1
Amusement,101,11,scherm,1
Bewondering_Adniration,58,1,scherm,1
Bewondering_Adniration,196,14,scherm,1
Euforie_Elation,7,6,scherm,1
Hoop_Hope,165,9,scherm,1
Opluchting_Relief,101,11,scherm,1
Verrassing_PositiveSurprise,108,0,scherm,1
Schadenfreude,137,11,scherm,1
Triomf_Triumph,88,11,scherm,1
Triomf_Triumph,193,1,scherm,1
Verwondering_Awe,6,10,scherm,2
Zintuiglijk_SensoryPleasure,37,5,scherm,1
Zintuiglijk_SensoryPleasure,p69_0077,11,scherm,3
Zintuiglijk_SensoryPleasure,p69_0094,14,scherm,1
Amusement,p69_0077,11,scherp,1
Amusement,172,2,scherp,1
Opwinding_Excitement,102,14,scherper,1
Verwondering_Awe,123,14,scherper,1
Zintuiglijk_SensoryPleasure,91,5,scherper,1
Bewondering_Adniration,172,3,scherpte,1
Amae,23,14,schetsen,1
Amusement,184,11,schetsen,1
Amusement,35,2,scheuren,1
Inspiratie_Inspiration,88,14,scheuren,1
Lust,158,11,scheuren,1
Opluchting_Relief,99,11,scheuren,1
Schadenfreude,153,11,scheuren,1
Hoop_Hope,p69_0077,12,schiedam,1
Amusement,120,11,schiermonnikoog,1
Amusement,198,2,schiermonnikoog,1
Amae,138,6,schieten,1
Amusement,73,2,schieten,1
Amusement,87,2,schieten,1
Amusement,141,2,schieten,1
Amusement,193,2,schieten,1
Amusement,199,2,schieten,1
Bewondering_Adniration,74,11,schieten,1
Gerespecteerd_Respected,27,16,schieten,1
Inspiratie_Inspiration,137,11,schieten,1
Inspiratie_Inspiration,144,11,schieten,3
Ontroering_Moved,174,10,schieten,1
Verrassing_PositiveSurprise,55,0,schieten,1
Schadenfreude,43,11,schieten,1
Tederheid_Tenderness,7,15,schieten,1
Tederheid_Tenderness,54,15,schieten,1
Tederheid_Tenderness,58,10,schieten,1
Tederheid_Tenderness,61,15,schieten,1
Tederheid_Tenderness,63,15,schieten,1
Tederheid_Tenderness,114,11,schieten,1
Tederheid_Tenderness,118,15,schieten,1
Tederheid_Tenderness,147,15,schieten,1
Tederheid_Tenderness,164,15,schieten,1
Triomf_Triumph,66,11,schieten,1
Triomf_Triumph,82,1,schieten,1
Triomf_Triumph,113,1,schieten,4
Triomf_Triumph,118,1,schieten,1
Triomf_Triumph,182,11,schieten,1
Triomf_Triumph,184,1,schieten,1
Triomf_Triumph,198,1,schieten,1
Trots_Pride,43,13,schieten,1
Verlichting_Elevation,51,11,schieten,1
Verlichting_Elevation,54,11,schieten,1
Verlichting_Elevation,146,14,schieten,2
Verlichting_Elevation,166,11,schieten,3
Verlichting_Elevation,174,11,schieten,1
Zintuiglijk_SensoryPleasure,45,5,schieten,1
Zintuiglijk_SensoryPleasure,140,12,schieten,1
Hoop_Hope,191,9,schietgebed,1
Triomf_Triumph,113,1,schietspel,2
Bewondering_Adniration,80,6,schijf,1
Hoop_Hope,160,9,schijf,1
Interesse_Interested,190,4,schijf,1
Vastberadenheid_Determination,192,6,schijf,1
Verlichting_Elevation,91,11,schijf,1
Bewondering_Adniration,80,6,schijfopdracht,1
Lust,29,8,schijn,1
Euforie_Elation,65,5,schijnen,1
Euforie_Elation,103,11,schijnen,1
Lust,104,8,schijnen,2
Opluchting_Relief,58,11,schijnen,1
Verwondering_Awe,47,14,schijnen,1
Verwondering_Awe,55,14,schijnen,1
Zintuiglijk_SensoryPleasure,18,5,schijnen,1
Zintuiglijk_SensoryPleasure,34,5,schijnen,1
Zintuiglijk_SensoryPleasure,49,5,schijnen,1
Zintuiglijk_SensoryPleasure,80,5,schijnen,1
Zintuiglijk_SensoryPleasure,108,5,schijnen,1
Zintuiglijk_SensoryPleasure,110,5,schijnen,1
Amusement,180,2,schikken,1
Amusement,15,2,schilder,1
Verlichting_Elevation,128,14,schilder,1
Amusement,187,14,schilderen,2
Dankbaarheid_Gratitude,187,12,schilderen,1
Gerespecteerd_Respected,133,16,schilderen,1
Inspiratie_Inspiration,87,4,schilderen,1
Verwondering_Awe,90,14,schilderen,1
Zintuiglijk_SensoryPleasure,9,5,schilderen,1
Amusement,15,2,schilderij,1
Amusement,124,2,schilderij,2
Inspiratie_Inspiration,3,11,schilderij,1
Inspiratie_Inspiration,8,14,schilderij,1
Zintuiglijk_SensoryPleasure,8,14,schilderij,1
Zintuiglijk_SensoryPleasure,9,5,schilderij,1
Zintuiglijk_SensoryPleasure,60,14,schilderij,1
Zintuiglijk_SensoryPleasure,170,14,schilderij,2
Verwondering_Awe,128,14,schilderijachtig,1
Trots_Pride,158,14,schildersezel,1
Inspiratie_Inspiration,60,11,schip,1
Verwondering_Awe,99,14,schip,1
Amae,57,12,schiphol,1
Amae,120,12,schiphol,1
Amae,193,12,schiphol,1
Amusement,169,11,schiphol,1
Dankbaarheid_Gratitude,18,12,schiphol,6
Ontroering_Moved,72,10,schiphol,2
Ontroering_Moved,180,10,schiphol,1
Opwinding_Excitement,13,7,schiphol,2
Opwinding_Excitement,p69_0094,11,schiphol,2
Opwinding_Excitement,105,7,schiphol,2
Opwinding_Excitement,196,7,schiphol,1
Verrassing_PositiveSurprise,76,0,schiphol,1
Triomf_Triumph,110,12,schiphol,1
Vastberadenheid_Determination,72,6,schipper,1
Verwondering_Awe,58,11,schipper,2
Triomf_Triumph,28,1,schitteren,1
Zintuiglijk_SensoryPleasure,54,14,schitteren,1
Bewondering_Adniration,58,1,schitterend,1
Verwondering_Awe,p69_0094,14,schitterend,1
Interesse_Interested,97,4,schizofrenie,1
Interesse_Interested,104,4,schizofrenie,1
Interesse_Interested,118,4,schizofrenie,1
Amusement,14,11,schoen,1
Amusement,53,14,schoen,1
Bewondering_Adniration,38,3,schoen,1
Bewondering_Adniration,115,3,schoen,1
Dankbaarheid_Gratitude,110,12,schoen,1
Euforie_Elation,68,11,schoen,2
Euforie_Elation,114,11,schoen,1
Opluchting_Relief,174,6,schoen,1
Opwinding_Excitement,62,7,schoen,1
Opwinding_Excitement,110,7,schoen,1
Opwinding_Excitement,138,11,schoen,1
Verrassing_PositiveSurprise,109,11,schoen,4
Schadenfreude,193,11,schoen,1
Tederheid_Tenderness,155,15,schoen,3
Trots_Pride,130,13,schoen,1
Verlichting_Elevation,p69_0077,14,schoen,1
Verlichting_Elevation,101,11,schoen,1
Verwondering_Awe,18,14,schoen,1
Verwondering_Awe,35,14,schoen,1
Verlichting_Elevation,178,11,schoenendoos,1
Amae,72,12,schokken,1
Interesse_Interested,124,4,schokken,1
Interesse_Interested,181,4,scholar,3
Bewondering_Adniration,52,3,scholen,1
Vastberadenheid_Determination,35,11,scholen,1
Gerespecteerd_Respected,6,11,scholier,1
Inspiratie_Inspiration,38,11,scholier,1
Ontroering_Moved,83,11,scholier,2
Schadenfreude,63,11,scholier,1
Vastberadenheid_Determination,118,11,scholier,1
Verlichting_Elevation,56,11,scholier,2
Inspiratie_Inspiration,110,11,schommel,1
Lust,137,11,schommel,2
Amusement,156,11,schone,1
Amae,1,12,school,1
Amae,27,12,school,2
Amae,44,12,school,1
Amae,51,12,school,1
Amae,52,11,school,1
Amae,98,12,school,4
Amae,150,11,school,1
Amae,155,12,school,1
Amae,181,16,school,2
Amusement,15,2,school,1
Amusement,62,11,school,1
Amusement,105,2,school,1
Amusement,113,2,school,1
Amusement,145,2,school,1
Amusement,155,2,school,1
Amusement,184,11,school,1
Bewondering_Adniration,11,3,school,1
Bewondering_Adniration,17,3,school,1
Bewondering_Adniration,26,3,school,1
Bewondering_Adniration,30,11,school,1
Bewondering_Adniration,36,3,school,3
Bewondering_Adniration,37,3,school,5
Bewondering_Adniration,54,11,school,1
Bewondering_Adniration,57,3,school,1
Bewondering_Adniration,63,3,school,1
Bewondering_Adniration,p69_0094,4,school,1
Bewondering_Adniration,80,6,school,1
Bewondering_Adniration,98,6,school,2
Bewondering_Adniration,105,3,school,1
Bewondering_Adniration,110,3,school,1
Bewondering_Adniration,118,3,school,1
Bewondering_Adniration,176,3,school,1
Bewondering_Adniration,184,3,school,1
Dankbaarheid_Gratitude,14,12,school,1
Dankbaarheid_Gratitude,15,15,school,1
Dankbaarheid_Gratitude,51,11,school,1
Dankbaarheid_Gratitude,104,12,school,1
Dankbaarheid_Gratitude,105,12,school,1
Dankbaarheid_Gratitude,139,11,school,1
Dankbaarheid_Gratitude,147,12,school,1
Dankbaarheid_Gratitude,150,12,school,4
Dankbaarheid_Gratitude,178,12,school,1
Euforie_Elation,6,6,school,1
Euforie_Elation,13,6,school,1
Euforie_Elation,14,11,school,1
Euforie_Elation,18,11,school,2
Euforie_Elation,19,6,school,1
Euforie_Elation,27,11,school,1
Euforie_Elation,30,7,school,1
Euforie_Elation,33,6,school,1
Euforie_Elation,49,6,school,1
Euforie_Elation,52,6,school,1
Euforie_Elation,53,11,school,2
Euforie_Elation,60,6,school,1
Euforie_Elation,p69_0077,11,school,3
Euforie_Elation,82,11,school,2
Euforie_Elation,105,11,school,2
Euforie_Elation,110,7,school,1
Euforie_Elation,124,7,school,2
Euforie_Elation,141,6,school,1
Euforie_Elation,147,6,school,1
Euforie_Elation,155,11,school,1
Euforie_Elation,158,14,school,1
Euforie_Elation,159,11,school,1
Euforie_Elation,181,6,school,1
Euforie_Elation,186,6,school,1
Gerespecteerd_Respected,7,16,school,2
Gerespecteerd_Respected,14,11,school,2
Gerespecteerd_Respected,20,16,school,1
Gerespecteerd_Respected,37,16,school,1
Gerespecteerd_Respected,63,11,school,1
Gerespecteerd_Respected,80,11,school,1
Gerespecteerd_Respected,82,16,school,1
Gerespecteerd_Respected,92,16,school,1
Gerespecteerd_Respected,110,11,school,2
Gerespecteerd_Respected,112,16,school,1
Gerespecteerd_Respected,119,16,school,1
Gerespecteerd_Respected,139,11,school,1
Gerespecteerd_Respected,154,16,school,1
Gerespecteerd_Respected,167,11,school,1
Gerespecteerd_Respected,180,16,school,1
Gerespecteerd_Respected,181,16,school,1
Gerespecteerd_Respected,187,6,school,2
Hoop_Hope,8,9,school,3
Hoop_Hope,22,7,school,1
Hoop_Hope,26,11,school,1
Hoop_Hope,52,9,school,1
Hoop_Hope,53,9,school,1
Hoop_Hope,54,11,school,1
Hoop_Hope,61,9,school,1
Hoop_Hope,88,6,school,1
Hoop_Hope,119,9,school,1
Hoop_Hope,138,9,school,1
Hoop_Hope,141,9,school,1
Hoop_Hope,150,9,school,5
Hoop_Hope,174,6,school,2
Hoop_Hope,192,11,school,1
Inspiratie_Inspiration,8,14,school,1
Inspiratie_Inspiration,9,11,school,1
Inspiratie_Inspiration,13,14,school,1
Inspiratie_Inspiration,14,11,school,1
Inspiratie_Inspiration,38,11,school,1
Inspiratie_Inspiration,41,11,school,2
Inspiratie_Inspiration,54,11,school,1
Inspiratie_Inspiration,59,11,school,2
Inspiratie_Inspiration,60,11,school,1
Inspiratie_Inspiration,92,11,school,1
Inspiratie_Inspiration,108,11,school,1
Inspiratie_Inspiration,138,11,school,1
Inspiratie_Inspiration,171,4,school,1
Inspiratie_Inspiration,187,11,school,1
Inspiratie_Inspiration,190,11,school,1
Interesse_Interested,7,4,school,1
Interesse_Interested,8,4,school,1
Interesse_Interested,24,4,school,1
Interesse_Interested,26,4,school,1
Interesse_Interested,36,4,school,1
Interesse_Interested,67,11,school,1
Interesse_Interested,92,4,school,1
Interesse_Interested,96,4,school,1
Interesse_Interested,158,4,school,1
Interesse_Interested,186,4,school,1
Lust,14,8,school,1
Lust,28,8,school,1
Lust,43,11,school,1
Lust,54,11,school,1
Lust,55,8,school,3
Lust,160,8,school,1
Lust,182,4,school,1
Lust,189,11,school,1
Ontroering_Moved,43,10,school,1
Ontroering_Moved,67,10,school,1
Ontroering_Moved,76,10,school,1
Ontroering_Moved,98,6,school,1
Ontroering_Moved,115,6,school,2
Ontroering_Moved,126,14,school,4
Ontroering_Moved,160,11,school,2
Opluchting_Relief,24,11,school,1
Opluchting_Relief,29,11,school,2
Opluchting_Relief,41,6,school,1
Opluchting_Relief,53,11,school,1
Opluchting_Relief,61,6,school,1
Opluchting_Relief,68,11,school,1
Opluchting_Relief,73,11,school,2
Opluchting_Relief,82,6,school,2
Opluchting_Relief,123,11,school,1
Opluchting_Relief,171,11,school,2
Opluchting_Relief,175,11,school,2
Opwinding_Excitement,53,7,school,1
Opwinding_Excitement,73,7,school,1
Opwinding_Excitement,80,7,school,2
Opwinding_Excitement,82,7,school,1
Opwinding_Excitement,83,7,school,1
Opwinding_Excitement,96,7,school,1
Opwinding_Excitement,98,7,school,1
Opwinding_Excitement,115,14,school,1
Opwinding_Excitement,119,7,school,1
Opwinding_Excitement,120,11,school,1
Opwinding_Excitement,123,7,school,1
Opwinding_Excitement,159,7,school,1
Opwinding_Excitement,180,7,school,1
Opwinding_Excitement,181,7,school,1
Opwinding_Excitement,189,7,school,1
Verrassing_PositiveSurprise,1,0,school,1
Verrassing_PositiveSurprise,51,11,school,3
Verrassing_PositiveSurprise,98,12,school,1
Verrassing_PositiveSurprise,105,0,school,1
Verrassing_PositiveSurprise,147,12,school,2
Verrassing_PositiveSurprise,159,0,school,2
Verrassing_PositiveSurprise,195,0,school,1
Schadenfreude,3,6,school,1
Schadenfreude,7,6,school,1
Schadenfreude,19,11,school,1
Schadenfreude,22,11,school,1
Schadenfreude,24,11,school,1
Schadenfreude,26,6,school,1
Schadenfreude,37,11,school,1
Schadenfreude,52,6,school,1
Schadenfreude,53,6,school,3
Schadenfreude,72,11,school,1
Schadenfreude,79,11,school,1
Schadenfreude,89,6,school,1
Schadenfreude,92,11,school,2
Schadenfreude,103,11,school,1
Schadenfreude,110,11,school,1
Schadenfreude,118,11,school,1
Schadenfreude,129,6,school,2
Schadenfreude,132,11,school,1
Schadenfreude,133,11,school,2
Schadenfreude,155,2,school,2
Schadenfreude,160,11,school,1
Schadenfreude,172,11,school,2
Schadenfreude,182,11,school,1
Schadenfreude,189,6,school,1
Tederheid_Tenderness,8,12,school,1
Tederheid_Tenderness,14,11,school,2
Tederheid_Tenderness,18,15,school,4
Tederheid_Tenderness,112,15,school,1
Triomf_Triumph,8,11,school,1
Triomf_Triumph,24,11,school,1
Triomf_Triumph,27,13,school,2
Triomf_Triumph,35,11,school,1
Triomf_Triumph,40,6,school,2
Triomf_Triumph,52,6,school,2
Triomf_Triumph,57,6,school,2
Triomf_Triumph,58,11,school,3
Triomf_Triumph,67,11,school,1
Triomf_Triumph,73,11,school,1
Triomf_Triumph,92,11,school,3
Triomf_Triumph,112,11,school,1
Triomf_Triumph,123,13,school,1
Triomf_Triumph,140,6,school,1
Triomf_Triumph,175,6,school,1
Triomf_Triumph,186,11,school,1
Triomf_Triumph,195,6,school,1
Trots_Pride,14,13,school,2
Trots_Pride,26,11,school,2
Trots_Pride,61,13,school,1
Trots_Pride,63,13,school,1
Trots_Pride,p69_0077,6,school,1
Trots_Pride,92,13,school,1
Trots_Pride,97,13,school,1
Trots_Pride,98,7,school,7
Trots_Pride,105,13,school,1
Trots_Pride,110,13,school,2
Trots_Pride,118,6,school,1
Trots_Pride,120,13,school,1
Trots_Pride,121,13,school,1
Trots_Pride,129,13,school,1
Trots_Pride,141,11,school,2
Trots_Pride,148,11,school,2
Trots_Pride,150,6,school,3
Trots_Pride,175,13,school,1
Trots_Pride,178,13,school,1
Trots_Pride,187,13,school,2
Trots_Pride,198,13,school,1
Vastberadenheid_Determination,7,6,school,1
Vastberadenheid_Determination,8,6,school,2
Vastberadenheid_Determination,13,6,school,1
Vastberadenheid_Determination,18,6,school,1
Vastberadenheid_Determination,26,11,school,1
Vastberadenheid_Determination,40,11,school,1
Vastberadenheid_Determination,60,11,school,1
Vastberadenheid_Determination,82,11,school,1
Vastberadenheid_Determination,83,6,school,2
Vastberadenheid_Determination,88,6,school,1
Vastberadenheid_Determination,97,6,school,1
Vastberadenheid_Determination,98,11,school,5
Vastberadenheid_Determination,101,6,school,1
Vastberadenheid_Determination,104,6,school,1
Vastberadenheid_Determination,110,4,school,2
Vastberadenheid_Determination,112,11,school,1
Vastberadenheid_Determination,118,11,school,1
Vastberadenheid_Determination,123,6,school,1
Vastberadenheid_Determination,153,6,school,1
Vastberadenheid_Determination,154,6,school,1
Vastberadenheid_Determination,174,7,school,1
Vastberadenheid_Determination,180,6,school,1
Vastberadenheid_Determination,186,11,school,1
Vastberadenheid_Determination,195,11,school,3
Vastberadenheid_Determination,198,11,school,1
Verlichting_Elevation,19,11,school,2
Verlichting_Elevation,27,11,school,1
Verlichting_Elevation,31,11,school,1
Verlichting_Elevation,56,11,school,1
Verlichting_Elevation,67,12,school,1
Verlichting_Elevation,77,11,school,1
Verlichting_Elevation,82,11,school,1
Verlichting_Elevation,85,11,school,1
Verlichting_Elevation,91,11,school,1
Verlichting_Elevation,178,11,school,1
Verlichting_Elevation,182,14,school,1
Verlichting_Elevation,187,11,school,2
Verlichting_Elevation,189,14,school,1
Verlichting_Elevation,191,11,school,1
Verlichting_Elevation,195,11,school,1
Verwondering_Awe,14,14,school,1
Verwondering_Awe,18,14,school,1
Verwondering_Awe,41,11,school,1
Verwondering_Awe,45,11,school,2
Verwondering_Awe,63,3,school,1
Verwondering_Awe,82,11,school,1
Verwondering_Awe,154,14,school,1
Verwondering_Awe,193,14,school,1
Verwondering_Awe,195,14,school,1
Zintuiglijk_SensoryPleasure,7,5,school,1
Zintuiglijk_SensoryPleasure,60,14,school,1
Zintuiglijk_SensoryPleasure,92,5,school,2
Zintuiglijk_SensoryPleasure,118,5,school,1
Zintuiglijk_SensoryPleasure,170,14,school,2
Zintuiglijk_SensoryPleasure,186,5,school,1
Euforie_Elation,3,11,schoolcarrière,1
Hoop_Hope,22,7,schoolcarrière,1
Opwinding_Excitement,80,7,schooldag,1
Opwinding_Excitement,90,7,schooldag,1
Opwinding_Excitement,128,7,schooldag,1
Verrassing_PositiveSurprise,51,11,schooldag,1
Triomf_Triumph,58,11,schooldiploma,1
Triomf_Triumph,195,6,schooldiploma,1
Trots_Pride,183,13,schoolexamen,1
Vastberadenheid_Determination,88,6,schoolexamen,4
Bewondering_Adniration,118,3,schoolgebouw,1
Amae,7,12,schooljaar,1
Dankbaarheid_Gratitude,61,12,schooljaar,1
Euforie_Elation,18,11,schooljaar,1
Euforie_Elation,53,11,schooljaar,1
Euforie_Elation,150,6,schooljaar,1
Hoop_Hope,9,9,schooljaar,2
Hoop_Hope,171,7,schooljaar,1
Inspiratie_Inspiration,57,11,schooljaar,1
Opluchting_Relief,150,6,schooljaar,1
Opluchting_Relief,159,6,schooljaar,3
Opwinding_Excitement,115,14,schooljaar,1
Opwinding_Excitement,150,7,schooljaar,1
Schadenfreude,22,11,schooljaar,1
Triomf_Triumph,115,11,schooljaar,1
Trots_Pride,171,13,schooljaar,1
Vastberadenheid_Determination,98,11,schooljaar,1
Vastberadenheid_Determination,120,6,schooljaar,1
Vastberadenheid_Determination,169,11,schooljaar,1
Verlichting_Elevation,145,11,schooljuf,1
Schadenfreude,34,11,schoolklas,1
Amusement,38,2,schoolleven,1
Triomf_Triumph,24,11,schoolleven,1
Inspiratie_Inspiration,63,11,schoolloopbaan,1
Trots_Pride,186,13,schoolloopbaan,1
Triomf_Triumph,24,11,schoolmusical,1
Bewondering_Adniration,98,6,schoolprestatie,1
Verrassing_PositiveSurprise,193,0,schoolproject,1
Dankbaarheid_Gratitude,15,15,schoolreis,1
Verwondering_Awe,141,14,schoolreis,1
Schadenfreude,186,11,schools,1
Gerespecteerd_Respected,6,11,schoolsoort,1
Inspiratie_Inspiration,63,11,schoolsucce,1
Bewondering_Adniration,30,11,schooltoneel,1
Opwinding_Excitement,40,11,schoolvriend,1
Schadenfreude,20,2,schoolvriend,1
Opwinding_Excitement,54,7,schoolvriendin,1
Trots_Pride,14,13,schoolwerk,1
Dankbaarheid_Gratitude,23,12,schoon,1
Gerespecteerd_Respected,23,16,schoon,1
Inspiratie_Inspiration,13,14,schoon,1
Opwinding_Excitement,130,11,schoon,1
Schadenfreude,195,11,schoon,1
Tederheid_Tenderness,192,15,schoon,1
Triomf_Triumph,143,11,schoon,1
Verlichting_Elevation,143,11,schoon,1
Verlichting_Elevation,186,11,schoon,1
Verwondering_Awe,86,14,schoon,1
Trots_Pride,27,13,schoonbroer,1
Gerespecteerd_Respected,22,12,schoonfamilie,1
Verwondering_Awe,123,14,schoonheid,1
Verwondering_Awe,133,14,schoonheid,1
Gerespecteerd_Respected,2,16,schoonmaak,1
Amae,108,12,schoonmaken,1
Amusement,187,14,schoonmaken,1
Dankbaarheid_Gratitude,56,12,schoonmaken,1
Dankbaarheid_Gratitude,119,12,schoonmaken,1
Dankbaarheid_Gratitude,199,12,schoonmaken,1
Gerespecteerd_Respected,72,11,schoonmaken,1
Hoop_Hope,7,9,schoonmaken,1
Tederheid_Tenderness,9,15,schoonmaken,1
Tederheid_Tenderness,56,15,schoonmaken,1
Vastberadenheid_Determination,174,7,schoonmaken,1
Verlichting_Elevation,28,11,schoonmaken,1
Gerespecteerd_Respected,22,12,schoonmoeder,1
Zintuiglijk_SensoryPleasure,107,14,schoonmoeder,1
Gerespecteerd_Respected,192,16,schoonouders,1
Tederheid_Tenderness,57,15,schoonzus,1
Amae,129,12,schoot,1
Amae,145,12,schoot,1
Amae,164,12,schoot,1
Lust,104,8,schoot,1
Tederheid_Tenderness,7,15,schoot,1
Tederheid_Tenderness,61,15,schoot,1
Tederheid_Tenderness,63,15,schoot,1
Tederheid_Tenderness,147,15,schoot,1
Tederheid_Tenderness,195,15,schoot,1
Triomf_Triumph,27,13,schoot,1
Tederheid_Tenderness,98,15,schootkatt,1
Amusement,53,14,schoppen,1
Amusement,74,2,schoppen,1
Bewondering_Adniration,101,3,schoppen,1
Schadenfreude,166,11,schoppen,1
Schadenfreude,191,10,schoppen,1
Schadenfreude,198,11,schorsen,1
Zintuiglijk_SensoryPleasure,98,5,schorten,1
Gerespecteerd_Respected,19,16,schotland,1
Hoop_Hope,128,9,schotland,1
Ontroering_Moved,180,10,schotland,1
Opwinding_Excitement,17,7,schotland,1
Opwinding_Excitement,120,11,schotland,1
Amusement,81,2,schots,1
Amae,p69_0094,11,schouder,1
Dankbaarheid_Gratitude,53,12,schouder,1
Dankbaarheid_Gratitude,121,12,schouder,1
Euforie_Elation,18,11,schouder,1
Euforie_Elation,121,6,schouder,1
Euforie_Elation,150,6,schouder,1
Lust,80,11,schouder,1
Lust,85,11,schouder,1
Lust,193,11,schouder,1
Ontroering_Moved,193,11,schouder,1
Opluchting_Relief,8,11,schouder,2
Opluchting_Relief,11,11,schouder,1
Opluchting_Relief,19,6,schouder,1
Opluchting_Relief,36,6,schouder,1
Opluchting_Relief,38,6,schouder,1
Opluchting_Relief,44,6,schouder,1
Opluchting_Relief,79,11,schouder,1
Opluchting_Relief,80,11,schouder,1
Opluchting_Relief,81,6,schouder,1
Opluchting_Relief,82,6,schouder,1
Opluchting_Relief,88,6,schouder,1
Opluchting_Relief,91,11,schouder,1
Opluchting_Relief,98,6,schouder,1
Opluchting_Relief,102,11,schouder,1
Opluchting_Relief,105,11,schouder,1
Opluchting_Relief,121,6,schouder,1
Opluchting_Relief,123,11,schouder,1
Opluchting_Relief,130,11,schouder,1
Opluchting_Relief,138,11,schouder,1
Opluchting_Relief,140,11,schouder,1
Opluchting_Relief,144,11,schouder,2
Opluchting_Relief,145,11,schouder,1
Opluchting_Relief,146,6,schouder,1
Opluchting_Relief,153,7,schouder,1
Opluchting_Relief,154,6,schouder,1
Opluchting_Relief,156,11,schouder,1
Opluchting_Relief,158,11,schouder,1
Opluchting_Relief,160,6,schouder,1
Opluchting_Relief,165,11,schouder,1
Opluchting_Relief,168,11,schouder,1
Opluchting_Relief,171,11,schouder,1
Opluchting_Relief,183,6,schouder,1
Opluchting_Relief,184,12,schouder,1
Opluchting_Relief,190,11,schouder,1
Opluchting_Relief,191,11,schouder,1
Opluchting_Relief,198,6,schouder,1
Verrassing_PositiveSurprise,36,0,schouder,1
Tederheid_Tenderness,3,15,schouder,1
Tederheid_Tenderness,7,15,schouder,1
